review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan
"sukakk bangettttt smaaa wangi parfum enchanted nyaa!! wangi parfum mahall.. awal keracunan liat review nyaa kak rachel vennya, krna katanya ini enchanted wangi doii bgtt.. dan akhirnya aku memberanikan diri untuk co, krna penasaran sma wangi nya dan jg pas bgt harga nya lagi murce dpt potongan HIHI, ga nyesell woii belii enchanted ! >< fix sii, bkal repurchase lagii di mykonos.. thankyouuuu mykonos <3",0,1,0,0
"Tekstur:bit oily Performa:belum tau Cocok Untuk:everyday and formil Walaupun udah berkali"" blind buy, tapi yang kali ini special banget dam pas nyampe wanginyaa bener"" enak dan mahaaaal banget good job mykonos",0,0,0,0
Aroma:seger Tekstur:cair Kegunaan:wanginya awet ihh Udh punya banyak tarian mykonos enak enak banget tapi yg ini beda ini wanginya seger poll kalem lg gak dar der dor kaya fariannlain nya,0,0,0,0
"Dear Mykonos team, thank you aku happy banget beli ini ?? Bangga banget produk lokal bisa setara dengan internasional tapi harganya murah! Enchanted ini wanginya seger jeruk tapi kalem ga bikin hacim2 (bersin) pas semprot, dan lama-lama wanginya jadi enak bangeet elegan, soft, agak manis. I love it",0,0,0,0
"Cocok Untuk:sehari hari Tekstur:cair Performa:wangii sebelum beli yang besar, pernah beli testernya dulu, akhirnya sampai memutuskan beli ukuran besar. botolnya lucu bgt gemes, parfum ini wajib punya , wanginya tuh kaya bunga seger soft, mirip bau parfum d**r blooming bouquet kata aku mah, tapi aku lebih suka ini baunya, lebih enak. packaging dusnya cakep bgt dan dikasih free goodie bag. makasihh MYKONOS ??",0,0,0,0
"Produk sudah diterima dalam keadaan aman & selamat Emang sewangi itu sih & fresh banget Botolnya kokoh & cantika mantulity wkwk, cuma pas awal cobain sniff tuh ada yg rembes udah sempat panik eh tp tau2nya enggak Kalo ketahanan menurutku masih lumayan lah karna ini extrait tp kalo tahan lama banget mah enggak di aku Tq seller",0,0,0,0
"Cocok Untuk:sehari-hari atau acara penting Tekstur:- Performa:mantul Gilss ini parfum cakepp bangetttttt ?? gak sia""gue nunggu nyaaa..untuk wangi nya sih lebih ke floral?wangi bunga tapi ada sedikit hint manis nya? Agak bingung juga..buat ngedeskripsiin wanginya tapi enakk ko wangi nyaa sukaaa",0,0,0,0
"Tekstur:cair Performa:sempurna Cocok Untuk:semua jenis kulit Suka sekali kemasannya kereeen, wanginya haruuum sekali semoga awet pokoknya puas banget mksh saller next order lagi klu sudah abis",0,0,0,0
"awalnya tertarik krn botolny ,akhrnya mutusin utk order dan ga nyesal sma skli wanginya enakkk bgt kalem seger bunga ga bs jelasin kbh detail , utk ketahanan nya blm tau maksih freebiesnya min banyak bgt",0,0,0,0
Aroma:segerrr ?? Tekstur:nyaman dipakai Kegunaan:cocok untuk pemakaian sehari2 Aduhhh seger bgt ini bener dehh. Wanginya tuh wangi mahal bukan kaya wangi2 pasaran. Sukaaa ????,0,1,0,0
"Definisi wangi semerbak bunga yg menyegarkan,perpaduan wangi bunga dan buah berasa ditengah padang rumput yg penuh bunga,pknya enak bbanget tipe wangiku banget ini,dominan wangi segar drpada ke manis.",0,0,0,0
"Tekstur:oke Performa:oke Cocok Untuk:pewangi badan dan yang suka wangi soft elegan dan ga strong lucu parah gemes packagingnyaaa, wangi banget sukakkk ga ngerti mau riview gmna lagi, pokonya enak bgt spt menjadi princes yg lemah lembut, tahan lama bgt wanginya ?? sukak sukak sukakkk ??????",0,0,1,0
Tekstur:cair kyk parfum pada umumnya Performa:packagingnya cantik bgtt omgg Cocok Untuk:yang suka floral sweet gituu ini enak bgt sihh wanginya,0,0,0,0
"Cocok Untuk:segala macem situasi dan kondisi Tekstur:cair. Performa:AWET BANGET WANGINYA!! Ini wanginya enaak banget. Tp aku kurang suka sama wangi ini. Kalo ada yang mau beli punyaku, boleh chat aku ya ke chat shopee kuu.",0,0,0,0
"Oke pengiriman cepat, packingan oke banget pake box lagi n bubble wrap, packaging cakeppp, wangi nya enak botolnya bagus oke dehhh",0,0,0,0
"Tekstur:wangi Performa:wangi Cocok Untuk:wangi Wanginya enakkk bgt?? blind buy bgt jyuyur haha wanginya klo dibilang powdery ga juga, menurut aku ini agak ada wangi2 greentea gtu ga sih?? aku gabisa mendeskripsikan tpi buat yg suka wangi seger2 dan ga suka yg manis2 gtu, ini parfum recommended bgt???? wanginya di baju bisa tahan seharian diruang berac",0,0,0,0
"Performa:belum tau tahan berapa lama Tekstur:cair Cocok Untuk:formal, non formal Pas datang packingannya rapih dan aman karna di dalamnya di bubble warp lagi dan dus packingnya disegel plastik juga. Cantik banget packagingnya dan wanginya enak seger kalem, dan dapat bonusnya banyak body spray 100ml, parfume 3.5ml .. makasih ya ??",0,0,0,0
"Aroma:kayak abis mandi enak banget Tekstur:cair Kegunaan:parfum Baunyaa wangi bungaa tapi masih ada powdery nyaa, ga maniss dan ga nusuk bau nyaa",0,0,0,0
"Aroma:wangi tahan lama Tekstur:cait Kegunaan:cocok utk sehari hari Wangi pertama flower, selanjutnya wangi musk. Wangi nya oke, soft, ga terasa kecium banget. Bagi yg pengen wangi ga kentara bs pilih parfum ini. Namun bagiku wangi ini bukan aq banget Makasih seller????????",0,0,0,0
"Aroma:wanginya lembut Tekstur:lembut Sebagus dan secantik itu, mulai dari kotaknya, parfumnya. Ga nyesel beli deh. Aku juga dikasih tester parfum yang lain, hihihi. Seneng banget, thank Mykonos????",0,0,0,1
"Sampai dg selamat. Boksnya cantik plus dpt bonus EDT. Enchanted, sesuai bgt sm namanya. Wanginya bener2 favorite, fresh, citrus, aquatic. Wangi Rapunzel atau Cinderella mungkin kyk begini. Bonus EDT Berry Caramel Pancake yg gourmand, jd manis bgt, not my cup of tea sih. Lain kali beli yg XOXO Rosy, mungkin itu wanginya kayak Belle ??",0,0,0,0
Packagingnya bagusbgt. Baunya seger banget. Baru pertama kali beli mykonos. Semoga awet wanginya. Dan cptbgt sampenya ga nyampe seminggu deh kayanya sampe walau PO,0,0,0,0
"Aroma:sangat harum Kegunaan:awet banget dipake di baju juga bisa berhari² Aku pake mykonos udah mau setahun, dr Bloosom ampe nemu Enchanted yg udah lebih dr 6 bulan aku pake Ini pembelian ke 4 ukuran 100ml. Extrait de parfum yg awet, enak, soft, pkknya best lah. Beli pas live dpat harga murah terus 186k ongkir amper sulawesi utara loh.",0,0,0,0
"Gabisa bilang apa pokoknya bintang 5 dehh buat parfum ini, ga rugi and very worth to repurchase. Thank you buat free giftnya seller, free gift tapi wanginya juga enak bgt dan multipurpose.",0,0,0,0
"Cocok Untuk:wanita Performa:bagus Tekstur:bagus Sesuka itu sama wanginya pen nangis ????pas nyemprot lngsung bkin mood aku balik lagi ,,, sesuka itu sama wanginya ,,, dpat testernya jga dan wanginya aku suka ?? Thank you min , kirain aku bakalan lama pngirimannya trnyta cepat packingannya jga bagus bnget mewah . Senang banget aku pkknya jdi pngen nyium wangi diri sndri terus saking wanginya ???? Thankyou",0,0,0,0
My very first perfume from Mykonos. Paling pertama disemprot lumayan semerbak tapi tidak menusuk. Suka baunya pas udah dry down.,1,0,0,0
Aroma:memiliki wangi yang segar dan menyenangkan Suka banget sama parfum. Mykonos ini enk sudah beli versi 50ml nya sekarang beli yang 100ml,0,0,0,0
"Wangi bangett, sukak wanginyaaa.. akhirnya coba varian ini, soalnya selama ini pake black Opera terus.. semoga yg ini wanginya tahan lama juga kayak black Opera di aku..",0,0,0,0
"Aroma:harum dan menarik Tekstur:cair Kegunaan:untuk pemakaian sehari-hari Produk yang sangat cocok untuk wanita dan remaja, wanginya sangat kalem dan tidak strong, terasa seperti berada di tengah"" taman bunga Thank you mykonos",0,0,0,0
Nambah koleksi. Suka banget wangi parfum mykonos…… meskipun yang ini pas buka tutup bocor tapi gapapa. Makasih juga dapet bonus sekaligus 3 dong.,0,0,0,0
"Aroma:wangi Tekstur:bagus Kegunaan:pemakaian sehari hari Untuk aromanya mungkin sebagian orang yg suka, lumayan tahan juga utk ruangan ber AC kalau untuk indor kek nya harus rajin replay sih",0,0,0,0
"Aiiih packingnya mewah ih syukkaak dapet free hand sanitizer yg wanginya enak, seller jg responnya oke bgt, makasih seller sukses terus yah",0,0,0,0
"Tekstur:cair Performa:bagus Cocok Untuk:semua acara Dari packaging nya aja udah mewah banget. Kardusnya bagus, keliatan kalo premium gitu. Pas dibuka yang pertama kecium malah bau karet dari botolnya. Minusnya itu bau karet botol yang menyengat dan berat botolnya. Tapi pas dicoba parfumnya wanginya enak banget. Harga segini bisa awet seharian di tangan. Kalo di baju bisa awet banget",0,0,0,0
"Tekstur:cair Performa:lets see Cocok Untuk:daily use bgt wah ini sih bener bener cantik tak terkira.. dr boxnya yg bunga2 which is aku suka bgt, botolnya juga unik.. wanginya fresh tp manis, pretty yet bold. cocok bgt buat daily use.. sukses terus mykonos",0,0,0,0
"Super Happy karna milihnya random dan ternyata wanginya enak bangettt, bener2 wangi yg gak pasaran. Thanksss seller! Loveit!!!!",0,0,0,0
"Setelah menunggu beberapa hari, Akhirnya bisa nyobain parfum princess ini. Bener2 diluar ekspektasi ini sih wanginya. Bener2 wangi yg q idam2kan tapi ga keturutan krn budget ga nyampe. Haha Sayang bintang dishopee cuma 5, pengen kasih bintang 10.Berharap ada travel sizenya sih ka,,",0,0,0,0
"Tekstur:cair Performa:ok Cocok Untuk:badan wangi nya enak, melati soft gt sukak deh mana nempel di baju!!!",0,0,0,0
"Aroma:wangi segar Tekstur:cair Kegunaan:baju dan kulit Wangi yang menyegarkan dan tahan lama. Wangi soft, wangi favoritku dan cowoku hehe. As always my favorite, thank you ?",0,0,0,0
"Aroma:elegan Tekstur:ringan Kegunaan:sangat cocok untuk nge date wanginya beuhh mantapp, aku sebenernya ga suka floral tapi pas nyium enchanted beuhhh mantap. jangan lupa setelah nyampe di maserasi dulu biar wanginya makin afdolll",0,0,0,0
"Aroma:wangi Tekstur:cair Kegunaan:sehari hari Sangat puas dengan pembelian ini! Produknya berkualitas tinggi, sesuai dengan deskripsi dan gambar yang ditampilkan. Pengiriman juga sangat cepat, packing aman dan rapi. Penjual ramah dan responsif dalam menjawab pertanyaan. Terima kasih, pasti akan belanja lagi di sini! ????",0,0,0,0
"Tekstur:baik Performa:baik Cocok Untuk:daily Ini adalah parfum mykonos pertamaku, ekspektasiku terlalu tinggi untuk produk dari mykonos mudah2an tidak mengecewakan untuk longetivityx & SPLnya, untuk aromanya sendiri sangat nyaman sekali untuk diendus, beneran makin lama makin enak, sebagai pencinta aroma citrusy sy beneran suka banget..",0,1,0,0
"Tekstur:cair oily gitu agak thick Performa:wanginya nendang banget, enak Cocok Untuk:lady boss Aromanya flower tp buka aroma bunga yg menye2. Ini enak banget sih, aku yg gak begitu suka sm aroma flowers untuk parfume,cium parfume enchanted ini jadi pengen nyium trus loh ??. Tp minusnya aroma karet dr botolnya too much. Yg kecium bau karet kalau pas box nya dibuka huhu. Tp tetep cinta kok ??",0,0,0,0
"Dapet bonusnya banyakkk, harga disc jauhh under 200rb. Keyrennn. Wanginya enak semua??",0,0,0,0
"Pertama kalinya beli mykonos dapat free parfum dan tester, biasanya free tester aja. Berkali kali beli di mykonos packing paling lama 3 hari, ga pernah sampai sebulan. Soal ketahanan ga perlu di raguin, semua variannya awet. Thank you mynko",0,0,0,0
Performa:wangiiii Cocok Untuk:any occasion Tekstur:ok Suka bgt wanginyaaa . Emang gak salah review rang orang. Terbaik??,0,0,0,0
"Aroma:Citrus,floral Aromanya tuh agak strong pas di spray tapi bukan yang strong bikin eneg,aroma strongnya tuh yang nyegerin,aroma citrus dan aroma strong itu keluar pas pertama spray setelahnya makin lama jadi aroma yang lembut wangi floral. Sepenasaran itu sama ini parfum,akhirnya beli juga. Packagingnya cantik banget lagi. Dan aku juga dapet tester yang pink drops. Thanks ya.",0,0,0,0
"Tekstur:baik Performa:baik Cocok Untuk:unisex Awal nyemprot aromanya agak kuat, tpi lama lama aromanya jdi seger dan wangi sekali eperibadeh ?? kaga siasia saya tungguin seminggu lebih ?? cmn bau karet dari packagingnya terlalu kecium mungkin kedepannya bsa lebih maju lagi... But so happy... Wangi banget ?????? Mykonos emang kaga pernah failed. ??????",0,0,0,0
Tekstur:cair ada oil Performa:tahan lama Cocok Untuk:segala suasana My 2nd Endchanted... Sekali semprot wanginya semerbak kemana2... Bahkan ke lantai bawah.. mana awet banget wanginya... pdhl dipake seharian... Anakku pun suka wangi wanginya... Dan makasih testernya... Wanginya pun enak...jd ga sabar nunggu launching parfum barunya ????,0,0,0,0
Tekstur:oil Performa:sangat baik Cocok Untuk:semua kondisi Oh “Enchanted” akhirnya ku menemukan mu ?????? Kebetulan emank suka sama wangi seperti enchanted ini Bener2 gag nyesal deh ikut war Bakalan jadi parfum favorite ??????,0,0,0,0
"Performa:kukira po lama ternyata ngga Cocok Untuk:aktivitas lama Tekstur:cair SUMPAH SUKA BANGET BOX NYA CANTIK!!! Wanginya cenderung floral fresh gaterlalu musky menurutku, tahan lama. Tapi press parfumnya itu copot ga kenceng",0,0,0,0
Mewah bgt kemasannya kali ke-2 beli ini. Yg pertama baby love dibandingkan sama enchanted aku masih jatuh cinta sama baby love si tapi yg ini emng ga kalah wangi,0,0,0,0
Tekstur:cair Performa:wangiiii nya enakkkk Cocok Untuk:badan Ini pembelian botol ke 2 padahal botol 1 masih banyak isinya ?? Parfum lokal tapi gak kalah hebat sama brand luar ????????? Mantap dah brand2 lokal sekrg. Beruntung nemu ig Mykonos ini ??,0,0,0,0
Aroma:wangi segar Tekstur:cair Kegunaan:cocok untuk segala kegiatan Wangi parfume yang versatile,0,0,0,0
Performa:Baik Cocok Untuk:Cewe feminim Tekstur:Cair Gila sih wanginya mewah banget like princess??????dapet 2 new tester parfum yg entah kapan launchingnya & free vanilla clouds 100ml ??wanginya khann maenn ?? mau sungkem sama tim mykonos yg selalu meracuniku tiap bulan buat beli parfum ?????? tiap bulan my money harus keluar dari dompet buat dapetin new parfum dari mykonos ?? sehat selalu tim mykonos ??????,0,0,0,0
"Performa:ok Tekstur:cair Cocok Untuk:unisex Ikut PO tapi Alhamdulillah ga sampe seminggu brg udah dikirim dan nyampe. Wangi nya enak, awal semprotan wanginya ky aga strong tp lama2 enak kalem gt. Dapet free gift juga, packingpun aman dan bagussss botolnya jg maaciw mykonos,",0,0,0,0
"paket sampai dengan selamat, ini wanginya seger citrusy gt, dan aweet.. makasih ya",0,0,0,0
"Aroma:floral Tekstur:cair Kegunaan:sangat cocok digunakan sbg parfum Buat pecinta wangi floral pasti suka varian inii, drydownnya enak bgttt",0,0,0,0
"Pengiriman lebih cepat dari estimasi ?? Packing nya bagus aman , dapat bonus juga ??",0,0,0,0
"Cocok Untuk:In and outdoor Tekstur:Cair Performa:Sangat baik Udah pembelian yang kedua dan selalu suka beli parfume ini pasti dapat multifunction spray and it's free not for sale jadi wanginya pasti rare dan itu waaaannnggggiiiiii banget sumpah, tergolong cepat karena order hari kamis malam Selasa siang udah sampai xiexie ni seller ??",0,0,0,0
Jatuh cinta pandangan dan ciuman pertama sih ini! ???? harga rakyat kualitas pejabat???????? thanks minko give nya,0,0,0,0
Cocok Untuk:wewangian Tekstur:cair Performa:bagus banget WANGI NYA SUKA BANGEEEEET! Ga nyesel deh aaaakkk gasabar lebaran parfum baru hihihi,0,0,0,0
Performa:awet Cocok Untuk:semua umur Tekstur:cair Gilaaa keren banget nih parfum. Lokal tp packing nya mewahhh bgt ky parfum mahal.. kualitas dan wangi enakkk bgt,0,1,0,0
Jatuh hati sama parfum mykonos Pingin cobain semua varian nya The best semua wanginyaaaa tahaannnnn lama bgd,0,0,0,0
"Cukup oke dan cute sih botolnya, baunya awet terus kaya berasa di kerajaan. Tapi aku agak kurang cocok sama yg ini, cuma worth to buy?",2,0,0,2
"Cocok Untuk:badan/baju Performa:tahan lama Wanginya cocok buat yg suka bau² maskulin, tp tetep kok ini wangi²nya cewek, tahan lama, seharian masih wangi, next order lagi kalo dah habis, pasti awet soalnya ini mana 100 ml, worth it",0,0,0,0
Tekstur:apa aja Performa:mantap Cocok Untuk:apa aja Paket cepat sampainya.. Makasih bonusnya kak..,0,0,0,0
"Packagingnya suka bangettt, dapet free tester juga, luv banget ???? Wanginya juga floral banget, bener2 bikin enchanted, buat yg demen wanginya cerah mekarnya zahra, ini bisa buat alternatif karena murah harga segini udh dapet yg full size 100ml..",0,0,0,0
"Aroma:enchanted wangiiiii bgt seger tp kalem, kalo yang pink drop wangi kue enak jugaa Nge war dapet harga 136rb trus dapet yang eau de toilette varian slow living dan yang mini pink drops. Semuanya wangi tp kalau yang enchanted leboh ke wangi wangi cewe independen hahah, kalau mau yang cewe kue bisa pilih pink drops itu jg wangi bangettt next pengen coba yang lainn",0,0,0,0
Aroma:memiliki wangi yang menyenangkan dan tahan lama Tekstur:: sangat lembut dan nyaman Kegunaan:sangat cocok untuk pemakaian sehari-hari,0,0,0,0
"Packagingnya bagus banget. Wangi nya enak, pantes direkomen artis2. Ada bonus lagi, EDT baunya enak",0,0,0,0
"Paketnya datang dengan aman, dapet 2 bonus. Luv banyak² mykonos??????. Pengiriman juga cepat, walau pengemasan lama karena overload tanggal kembar??",0,0,0,0
Alhamdulillah Enak wanginya awett kalem juga Dapet harga promo pula Trimakasih seller dikasih free vanila clouds yg wanginya enak banget dapet yg 100ml . Lama2 vanilanya bisa jadi wangi kopi juga seger tp manis buat cwok juga cocok.,0,0,0,0
"Aroma:bunga segar Tekstur:cair Kegunaan:cocok untuk daily lagi dapet harga murahh, wanginya enakk.. botolnya kerenn. nyaman di pake sehari hari dan ga bikin pusing",0,0,0,0
"Tekstur:cair Performa:???????? Cocok Untuk:women Barang sampai dengan aman, packing mewah bgttt tp botol parfume nya agak kotor :) wanginya powder,floral, gaa eneg sm sekali. Cocok untuk ngantor????????",0,0,0,0
"Performa:8 jam di kantor masih sangat oke Cocok Untuk:penggunaan sehari2 Aromanya enak sekali, sangat soft tapi ttp tercium dengan baik. Aroma yang semua orang suka. Akhirnyaku menemukan parfum yang pas di hidung dan di kantong. Apakah akan beli lagi??? JELASSSS!",0,0,0,0
"Sumpah ini enak banget plus wanginya awettt bethul,ga pernah ngecewain parfumnya ,setelah vanilla clouds terbitlah enchanted jdi favorit???? pengirimannya cepet banget,baru pesen kemaren tudey udh sampe ,",0,0,0,0
"Aroma:seger Alhamdulillah akhirnya kebeli juga ni parfume stelah maju mundur cantieQ?? Wangi.nya unique, dan menarik. Bakalan suka pake ni parfume",0,0,0,0
