review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"Menurut saya, Sangat satisfied, produk terbaik pilihanku. Btw Wanginya netral, cocok untuk semua suasana. Btw Pengiriman mantap, produk terlindungi dengan baik. Btw Murah tapi tidak murahan, senang dapat harga segini",2,0,0,0,synthetic
Wewangian:freshh ak sukaa Tekstur:cair n ringan Daya tahan:udh dibawa mandi masi nempel di kulit bakal beli varian lainnya sii,0,0,0,0,original
"Harga tidak sebanding dengan kualitas produk. Oh ya, Sampai dalam kondisi mulus, pengiriman tepat waktu. Oh ya, Kecewa banget, tidak worth it sama sekali",1,1,0,1,synthetic
"Sangat puas, rekomendasikan ke semua teman. Dari segi Parfumnya wangi banget, tahan lama seharian",0,2,0,0,synthetic
"Kalau kata saya, Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Untuk Happy dan tidak menyesal, top banget Tidak direkomendasikan.",0,2,0,0,synthetic
"Menurut saya, Puas dan akan kembali berbelanja di sini. Pengiriman tidak memuaskan, perlu perbaikan. Aromanya benar-benar enak, kualitas tidak perlu diragukan. Murah tapi tidak murahan, senang dapat harga segini",0,0,1,0,synthetic
"Packing aman banget, botol tidak pecah sama sekali. Sementara Botol cantik dan elegan, parfumnya enak banget dipakai. Sementara Budget friendly banget, rekomendasikan untuk yang hemat",0,0,0,0,synthetic
"Setelah dicoba: Harganya pas banget, tidak terlalu mahal tidak terlalu murah, Kualitas parfumnya bagus, wangi sepanjang hari, Pengiriman standar, sesuai estimasi Kecewa.",0,0,2,2,synthetic
"Menurut saya, Harga wajar, standar pasaran. Dan Wanginya original, tidak murahan, sangat memuaskan. Dan Parfum bocor karena packing tidak rapat",0,2,1,2,synthetic
"Sopan masuk hidung emak emak hamil. Ngga pernah suka parfum vanila, tapi pas dapet gift vanila clouds approved sama idung.",0,0,0,0,original
"Update: Sangat kecewa, tidak akan beli lagi. Tapi Kualitas parfumnya bagus, wangi sepanjang hari",0,0,0,1,synthetic
Wewangian:seger Tekstur:cair Daya tahan:18 jam+ Wanginya enak dan dpt hrga jauh lbih murah drpd beli di toko offline kaya guardian atau sociola dsna hrga nya 349rb utk ukuran yg 100ml ini sdgkan di shopee dpt hrga cm 200rb.. Mantapp,0,0,0,0,original
"Aroma:lembut Tekstur:lembut Kegunaan:daily or night oke sih Wanginya enaaak polll, soft, ngga bikin pusing. Udah wishlist dari lama buat beli yg 100ml cuma baru kesampean skrng. Love mykonos??????",0,0,0,0,original
"Tekstur:cair Performa:sangatt wangiii Cocok Untuk:wanitaa thankyou so much mykonos, parfume ku sudah sampai dan gak nyangka secepet itu ternyataaa??????, pas aku udh cb spray ke tangan beneran wanginya mevvvahhhhh banget asli sampai suami ku blg ini parfumenya wangi juga????, btw bakalan CO beberapa variant dr mykonos kyknyaaa????????",0,0,0,0,original
"honest review: pengiriman standar, sesuai estimasi. kecewa banget, tidak worth it sama sekali. parfum tidak enak dipakai, aroma kimiawi terlalu kuat recommended!",1,1,2,1,synthetic
"Botol cantik dan elegan, parfumnya enak banget dipakai. Oh ya, Harga sesuai kualitas, tidak mengecewakan GBU!",0,0,2,1,synthetic
"Jujur aja, Tidak puas sama sekali, rugi waktu dan uang. Tapi Packing berlapis, botol parfum aman tidak retak. Tapi Produk tidak original, kayak tiruan murahan. Tapi Sangat terjangkau, bisa beli beberapa varian sekaligus",1,0,0,1,synthetic
"Pengemasan dan pengiriman cepet, parfumnya wangi fresh floral awal semprot emang kuat banget tapi setelah dipake beberapa lama jadi fresh yang kalem gitu, btw wanginya kayak wangi klinik kecantikan. Terima kasih dapet free parfum dan vial jugaa",0,0,0,0,original
"Buat yg suka wangi bunga dan sopan banget di hidung, si enchanted ini bisa dijadikan daily parfum kalian. Ketahanannya diruangan ac sekitar 4jam. Tapi jujurly aku salfok sama si secret parfumnya?? Manis tp ada musk atau apa itu yg jd statement dr secret parfum itu??",0,0,0,0,original
"Setelah dicoba: Cepat sampai, packaging rapih dan solid. Sedangkan Tidak sesuai deskripsi, baunya kurang enak. Sedangkan Harganya masuk akal banget untuk parfum lokal berkualitas",1,0,0,0,synthetic
"Wanginya original, tidak murahan, sangat memuaskan. FYI, Sangat puas dengan pembelian ini, akan beli lagi. FYI, Packing aman banget, botol tidak pecah sama sekali 5 bintang layak!",0,1,0,0,synthetic
"Overall Happy dan puas, tidak sabar coba varian lain. Dari segi Sangat worth it, harga tidak tipu. Dari segi Parfumnya wangi banget, tahan lama seharian. Dari segi Packing aman banget, botol tidak pecah sama sekali",0,0,0,0,synthetic
"PO beberapa hari tapi cepet juga kok. Pengemasan dan pengiriman juga cepet. Packingnya super aman dong pastinya. First time beli parfum Mykonos karena aku agak picky. ?? Semi blind buy sih karena belum pernah coba sniff aromanya cm baca"" deskripsi dan review dari orang-orang dan surprisingly suka sama aromanya. ??",0,0,0,0,original
"Terus terang, Sangat worth it, harga tidak tipu. Untuk Produknya berkualitas tinggi, wanginya lembut dan elegan Semoga review ini bermanfaat!",0,0,1,2,synthetic
Wewangian:saya suka wanginya segar dan lembur Tekstur:cair Daya tahan:kurangnya tahan lama,0,0,0,0,original
"Update: Menyesal banget beli produk ini. Tapi Pengiriman mantap, produk terlindungi dengan baik Terima kasih.",1,0,0,1,synthetic
"Update: Tiba lebih cepat dari estimasi, packing sangat baik. Untuk Beli lagi pasti, produk ini tidak mengecewakan",1,0,0,0,synthetic
"Terus terang, Parfum bocor karena packing tidak rapat. Sementara Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Sementara Produknya mantap banget, wanginya fresh dan tahan lama. Sementara Harga normal aja, tidak ada yang spesial Recommended!",0,2,1,2,synthetic
"Honest review: Kapok beli di sini, total mengecewakan. Dan Overpriced banget, ada yang lebih murah dengan kualitas sama. Dan Pengiriman buruk, packing tidak standar Semoga berguna.",0,1,1,1,synthetic
Aroma:memiliki wangi yang menyenangkan dan tahan lama Tekstur:: sangat lembut dan nyaman Kegunaan:sangat cocok untuk pemakaian sehari-hari,0,0,0,0,original
"Overall Parfumnya sudah expired kayaknya, baunya tidak enak. FYI, Menyesal banget beli produk ini. FYI, Harganya kemahalan, harusnya bisa lebih murah Sekian review dari saya.",1,1,1,1,synthetic
"Aroma:wangi bunga Tekstur:cair Parfum untuk yang ""cewek banget"". Fresh bunga. Cocok dipake siang hari",0,0,0,0,original
"Setelah dicoba: Harganya standar, tidak murah tidak mahal. Kurir lambat dan tidak responsif, kecewa. Aromanya benar-benar enak, kualitas tidak perlu diragukan Sekian review dari saya.",0,2,1,2,synthetic
Tulisannya emang PO tapi ternyataa nggaa. Cepet banget sampenya. Dari awal emang pengen banget enchanted wanginya seger terus dapat tester Dark Secret enaak juga. Luuvv,0,0,0,0,original
"Terus terang, Lama banget sampainya, padahal jarak tidak terlalu jauh. Dari segi Harganya standar, tidak murah tidak mahal. Dari segi Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Dari segi Wanginya original, tidak murahan, sangat memuaskan Semoga membantu.",0,2,1,2,synthetic
"Update: Harga lumayan, sesuai pasaran. Tapi Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek. Tapi Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Tapi Cukup memuaskan, tidak lebih tidak kurang Terima kasih.",2,2,2,2,synthetic
"Jujur aja, Harga naik tapi kualitas tetap sama, kurang fair. Soal Sangat tidak puas, komplain tapi tidak direspons. Soal Kualitas jelek banget, langsung hilang wanginya dalam 1 jam. Soal Kurir lambat dan tidak responsif, kecewa",1,1,1,1,synthetic
"Tekstur:Cair Performa:Botol Kaca Cocok Untuk:Kegiatan Sehari2 enak banget wanginya, wanginya seger banget, botolnya bagus gk ada cacat thank you seller",0,0,0,0,original
"Pengalaman saya: Harganya masuk akal banget untuk parfum lokal berkualitas, Kecewa parah, tidak beli lagi di sini, Sampai dalam kondisi mulus, pengiriman tepat waktu Kecewa.",0,0,0,1,synthetic
"Harga tidak bersahabat, susah beli rutin. Dan Kapok beli di sini, total mengecewakan",1,1,2,1,synthetic
"Honest review: Sangat kecewa dengan kualitas produknya, tidak akan beli lagi. Dan Harga promo Shopee bikin lebih hemat. Dan Tidak puas sama sekali, rugi waktu dan uang. Dan Pengiriman cepat, produk aman sampai tujuan",1,0,0,1,synthetic
"Mahal tapi mengecewakan, rugi beli ini. Sedangkan Lama banget sampainya, padahal jarak tidak terlalu jauh. Sedangkan Aromanya benar-benar enak, kualitas tidak perlu diragukan",0,1,1,1,synthetic
"Sampai tepat waktu, packing cukup memadai. Worth it banget, harga murah tapi kualitas oke. Kemasan mewah, kualitas produk tidak mengecewakan sama sekali Terima kasih.",0,0,2,0,synthetic
"JUJUR AJA, PENGIRIMAN SANGAT CEPAT, PACKAGING STANDAR TINGGI. UNTUK PUAS BANGET DENGAN SEMUA ASPEK PEMBELIAN INI. UNTUK PARFUMNYA OKE LAH, CUKUP UNTUK PEMAKAIAN HARIAN. UNTUK HARGANYA OKE, TIDAK TERLALU MAHAL",2,2,0,0,synthetic
"Terus terang, Kualitas produk cukup oke, sesuai harga. FYI, Harga lumayan, sesuai pasaran Kecewa.",2,2,2,2,synthetic
"Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Soal Parfum bocor karena packing tidak rapat GBU!",0,0,1,0,synthetic
"honest review: tidak akan rekomendasikan ke siapapun, harganya terjangkau banget untuk kualitas segitu, barang lecet dan penyok karena packing tidak baik",0,0,1,1,synthetic
"Update: Kecewa parah, tidak beli lagi di sini. Dan Pengiriman sangat lambat, sampai seminggu baru tiba. Dan Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Dan Wanginya tidak tahan lama sama sekali, kecewa berat",1,1,1,1,synthetic
"Review jujur: Harganya segitu ya, masih bisa diterima. Soal Packing super aman, dikemas dengan bubble wrap tebal GBU!",0,2,0,0,synthetic
"Harus dibilang, Menyesal banget, uang terbuang sia-sia. Dari segi Tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi. Dari segi Terlalu mahal untuk ukuran parfum lokal",1,1,2,1,synthetic
"Citrusy. Floral. Botol bagus, meskipun tidak travel friendly.",0,0,0,0,original
"Aroma:wangi yg enak dan menyegarkan Tekstur:cairan Kegunaan:cocok dijadikan parfum Untuk hadiah sangat cocok dan mewah Thankyou, sukses selalu",0,0,0,0,original
"Sumpah ini enak banget plus wanginya awettt bethul,ga pernah ngecewain parfumnya ,setelah vanilla clouds terbitlah enchanted jdi favorit???? pengirimannya cepet banget,baru pesen kemaren tudey udh sampe ,",0,0,0,0,original
"TERUS TERANG, PENGIRIMAN KILAT, SAMPAI DALAM KONDISI BAIK, PEMBELI KECEWA, TIDAK AKAN KEMBALI BERBELANJA, WANGI PARFUMNYA JUARA BANGET, TIDAK MENGECEWAKAN TERIMA KASIH.",0,0,0,1,synthetic
"Real review: Ekonomis banget, tidak menguras kantong. Tapi Parfumnya sudah expired kayaknya, baunya tidak enak Semoga berguna.",1,0,0,0,synthetic
Ini parfum enak bgt baunya lembut elegant bgt baunya tahan seharian suka bgt,0,0,0,0,original
"Setelah dicoba: Cukup memuaskan, tidak lebih tidak kurang. Sedangkan Parfumnya top markotop, aroma berkelas. Sedangkan Harga promo Shopee bikin lebih hemat",0,0,1,2,synthetic
"Honest review: Menyesal banget, uang terbuang sia-sia. Sementara Pengiriman biasa saja, tidak ada yang istimewa. Sementara Harganya masuk akal banget untuk parfum lokal berkualitas. Sementara Kualitas parfumnya bagus, wangi sepanjang hari Kecewa.",0,0,2,1,synthetic
"Aroma:aroma cukup menyenangkan Tekstur:cair sangat ringan Kegunaan:cocok untuk parfum sehari-hari Packaging cakep,nuansa floral biru muda ??.. lumayan dpt bonus mini extrait down to earth",2,0,0,0,original
"Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Sementara Packing aman banget, botol tidak pecah sama sekali",2,1,0,2,synthetic
Aroma:wanginya soft aga powdery Pengemasan dan pengiriman baik. Kualitas produk bagus. Wanginya enak buat blind buyer ini aman?? dan dapet tester dari series lain lumayan enak juga wanginya,0,0,0,0,original
"Menurut saya, Harga cukup, tidak berlebihan. Pengiriman molor jauh dari estimasi, mengecewakan. Kualitas parfumnya mengecewakan, wanginya cepat hilang. Cukup puas, tidak ada komplain berarti",1,2,1,2,synthetic
Tekstur:cair Performa:ok Cocok Untuk:female Sumpah ini wanginya enak banget woyyyyy Wajib punya ! Tengkiuu sudah menciptakan parfum seenak ini dengan harga yg super murah ????,0,0,0,0,original
Wewangian:floral Tekstur:cair Daya tahan:tahan lama PO sbulan. Alhamdulillah datang 4 hari aja nunggu nya setelah payment hehe Mantap emang brand lokal yang viral satu ini.,0,0,0,0,original
"Kualitas sangat mengecewakan, tidak layak harga segitu. Tapi Harga tinggi tapi parfumnya biasa aja, tidak worth. Tapi Pengiriman terlalu lama, sudah tidak sabar menunggu Tidak direkomendasikan.",1,1,1,1,synthetic
"Honest review: Harga kompetitif dibanding merek lain yang serupa. Netral aja perasaannya, tidak istimewa Mantap pokoknya!",1,0,0,2,synthetic
"Pengiriman standar, sesuai estimasi. Dari segi Kecewa total, tidak ada niat beli lagi GBU!",1,1,2,1,synthetic
"menurut saya, murah tapi tidak murahan, senang dapat harga segini. dan pengiriman cepat dan produk sampai dalam kondisi sempurna. dan kecewa parah, tidak beli lagi di sini gbu!",0,0,0,1,synthetic
"Real review: Botol cantik dan elegan, parfumnya enak banget dipakai. Tapi Harga sesuai kualitas, tidak mengecewakan 5 bintang layak!",0,0,0,0,synthetic
"Update: Aroma tidak sesuai foto, ternyata beda varian. Harga promo Shopee bikin lebih hemat Tidak direkomendasikan.",1,0,0,1,synthetic
"Real review: Barang lecet dan penyok karena packing tidak baik. FYI, Netral aja perasaannya, tidak istimewa Semoga review ini bermanfaat!",0,0,1,2,synthetic
Parfum nya sudah sampai dengan selamat. Pengemasannya oke banget. Bubble wrap tebel. Kotaknya bagus besar. Parfum nya wanginya enak soft dan lembut. Ini dapet gratis parfum kecil juga. Nanti akan order lagi. Terima kasih.,0,0,0,0,original
"Aroma:segar ke lembut Kegunaan:daily seger ini Cari parfum yg seger. Dan sesuai sama ekspektasi. Segerrrr diawal, lama2 lembutttt... Ahhh bikin good mood. Ga sia2 PO lumayan lama, dapat harga diskon lagi. Berharap dapat pouch senada, yaaahh ga dapat tapi. It's okay thanks yaaa.... D bonusin sample.",0,0,0,0,original
"Pengiriman sangat cepat, packaging standar tinggi. Tapi Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Tapi Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Tapi Sangat satisfied, produk terbaik pilihanku Terima kasih.",0,1,0,0,synthetic
"Real review: Parfumnya bagus, packaging mewah, cocok buat hadiah. FYI, Worth it banget, harga murah tapi kualitas oke Mantap pokoknya!",0,0,1,1,synthetic
"Honest review: Pengiriman super cepat, kurang dari 24 jam sudah sampai. Soal Murah tapi tidak murahan, senang dapat harga segini. Soal Produknya mantap banget, wanginya fresh dan tahan lama. Soal Happy dan puas, tidak sabar coba varian lain",0,0,0,0,synthetic
"harus dibilang, wanginya tidak tahan lama sama sekali, kecewa berat. tapi harga kompetitif dibanding merek lain yang serupa. tapi barang datang dalam kondisi rusak, packaging tidak aman. tapi nyesel banget beli ini, buang-buang uang semoga berguna.",1,0,1,1,synthetic
"Parfumnya palsu kayaknya, wanginya beda jauh dari asli. Dari segi Pengiriman tidak memuaskan, perlu perbaikan. Dari segi Harga normal aja, tidak ada yang spesial. Dari segi Biasa saja sih, tidak terlalu puas tidak terlalu kecewa Sekian review dari saya.",1,2,1,2,synthetic
"Paket sudah sampai, aman tanpa ada bocor dll. Pengiriman cepet bgt woy, tulisannya PO 30 hari ternyata nunggu 2 hari aja lgsg dikirim. Ada free yg kecil jg dan dapet harga murce bgt pas lg live. Thankyou mykonos aku suka bgtt wangi nya dan ini wangi aku bgt yg fresh, bukan yg sweet gitu wangi nya wkwkwk",0,0,0,0,original
"Menurut saya, Pengiriman kilat, sampai dalam kondisi baik. Sementara Kualitas parfumnya biasa aja sih, standar. Sementara Harga wajar, standar pasaran. Sementara Tidak kecewa, malah lebih dari yang diharapkan",2,2,0,0,synthetic
"Produk rusak saat diterima, kualitas kontrol buruk, Tidak perlu khawatir soal pengiriman, sangat aman, Harga promo Shopee bikin lebih hemat, Nyesel banget beli ini, buang-buang uang GBU!",1,0,0,1,synthetic
"Setelah dicoba: Tidak perlu khawatir soal pengiriman, sangat aman. Untuk Kualitas parfumnya mengecewakan, wanginya cepat hilang",1,0,0,2,synthetic
"Jujur aja, Puas dan akan jadi repeat buyer setia, Kualitas parfumnya bagus, wangi sepanjang hari, Harga sangat bersahabat, ramah di kantong Kecewa.",0,0,2,0,synthetic
"Jujur aja, Barang lecet dan penyok karena packing tidak baik. Cost-effective banget, cocok untuk pemakaian rutin. Aromanya benar-benar enak, kualitas tidak perlu diragukan Kecewa.",0,0,1,0,synthetic
"parfumnya bagus, packaging mewah, cocok buat hadiah. fyi, happy dan puas, tidak sabar coba varian lain semoga review ini bermanfaat!",0,0,0,0,synthetic
"Pengalaman saya: Kepuasan 100%, tidak ada yang perlu dikeluhkan. Tapi Sangat worth it, harga tidak tipu. Tapi Tiba lebih cepat dari estimasi, packing sangat baik. Tapi Aroma parfumnya premium, seperti parfum mahal padahal terjangkau",0,0,0,0,synthetic
"Honest review: Kurir cepat dan packaging oke banget. Sedangkan Tidak nyesel beli, akan jadi langganan tetap. Sedangkan Wanginya netral, cocok untuk semua suasana Kecewa.",2,0,0,0,synthetic
"Menurut saya, Harga tinggi tapi parfumnya biasa aja, tidak worth. Untuk Kecewa berat, tidak sesuai ekspektasi",2,1,2,1,synthetic
"Review jujur: Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Sementara Pengiriman terlalu lama, sudah tidak sabar menunggu. Sementara Cukup puas, tidak ada komplain berarti Tidak direkomendasikan.",0,2,1,2,synthetic
"tahan lama wanginya, enak bangettt dikit"" aku ciumin ditangan ga nyesel buat harga segitu termasuk murah",0,0,0,0,original
"Mantaaappp...... segeeerrr..... packing sangat aman sekali, makasih kak ??",0,0,0,0,original
"UPDATE: PACKING SUPER AMAN, DIKEMAS DENGAN BUBBLE WRAP TEBAL. BTW BIASA AJA, MUNGKIN BELI LAGI MUNGKIN TIDAK SEMOGA REVIEW INI BERMANFAAT!",2,1,0,2,synthetic
Tekstur:aromanya mantap banget ?? Performa:tahan lama Cocok Untuk:unisex Sukses selalu ya ka,0,0,0,0,original
"Aroma:wangi, menyenangkan, dan tahan lama Tekstur:cair dan sedikit oily Kegunaan:cocok digunakan sebagai parfum Pesanan telah sampai dalam keadaan baik dan selamat sampai tujuan. Packing rapih dan tebal. Wanginya fresh, dan menangkan. Tipe wangi fresh bunga yang membuat kesan mewah dan mahal. Ada aroma serasa sabun yang membuat makin fresh dan gak bikin pusing. Ini fresh yang calming. Buat blind buy aman banget.",0,1,0,0,original
